LAT,LON,CLASS,cid,COUNTRY,AFFILIATION,TYPE,tid,FUNCTION,env,pid,INSTANCE,mob,speed,EMITTER_NAME,rtype,rid,EMITTER_FUNCTION,WAVEFORM_N,RF_MIN,RF_MAX,PRI_MIN,PRI_MAX,PW_MIN,PW_MAX,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,188,P223 KHADANG,1,0,DECCA 1226_KHADANG,RadarInstance,1,SURFACE SEARCH (SS),3,9390,9393,1204.5,1219.5,0.9,1.1,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,193,P230 KHANJAR,1,0,DECCA 1226_KHANJAR,RadarInstance,1,SURFACE SEARCH (SS),1,9405,9408,295.5,310.5,0.04,0.05,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,193,P230 KHANJAR,1,0,DECCA 1226_KHANJAR,RadarInstance,1,SURFACE SEARCH (SS),2,9405,9408,598.5,613.5,0.24,0.25,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,193,P230 KHANJAR,1,0,DECCA 1226_KHANJAR,RadarInstance,1,SURFACE SEARCH (SS),3,9405,9408,1204.5,1219.5,0.9,1.1,,,,,
0,0,MGB62 AL MANAMA,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,8,CORVETTE,SeaSurface,26,51 MUHARRAQ,1,0,DECCA 1226_MUHARRAQ,RadarInstance,1,SURFACE SEARCH (SS),1,9450,9452,309,357,0.4,0.5,,,,,
0,0,MGB62 AL MANAMA,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,8,CORVETTE,SeaSurface,26,51 MUHARRAQ,1,0,DECCA 1226_MUHARRAQ,RadarInstance,1,SURFACE SEARCH (SS),2,9450,9452,563,648,0.24,0.25,,,,,
0,0,MGB62 AL MANAMA,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,8,CORVETTE,SeaSurface,26,51 MUHARRAQ,1,0,DECCA 1226_MUHARRAQ,RadarInstance,1,SURFACE SEARCH (SS),3,9450,9452,1127,1297,0.9,1.1,,,,,
0,0,BAYANDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,8,CORVETTE,SeaSurface,43,82 NAGHDI,1,0,DECCA 1226_NAGHDI,RadarInstance,2,SURFACE SEARCH (SS),2,9435,9438,598.5,613.5,0.24,0.25,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,190,P227 SHAMSHIR,1,0,DECCA 1226_SHAMSHIR,RadarInstance,1,SURFACE SEARCH (SS),1,9400,9403,295.5,310.5,0.04,0.05,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,190,P227 SHAMSHIR,1,0,DECCA 1226_SHAMSHIR,RadarInstance,1,SURFACE SEARCH (SS),2,9400,9403,598.5,613.5,0.24,0.25,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,190,P227 SHAMSHIR,1,0,DECCA 1226_SHAMSHIR,RadarInstance,1,SURFACE SEARCH (SS),3,9400,9403,1204.5,1219.5,0.9,1.1,,,,,
0,0,DELVAR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,27,SUPPORT SHIP,SeaSurface,21,472 SIRJAN,1,0,DECCA 1226_SIRJAN,RadarInstance,1,SURFACE SEARCH (SS),1,9395,9398,598.5,613.5,0.24,0.25,,,,,
0,0,DELVAR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,27,SUPPORT SHIP,SeaSurface,24,483 SOROO,1,0,DECCA 1226_SOROO,RadarInstance,1,SURFACE SEARCH (SS),1,9425,9428,1204.5,1219.5,0.9,1.1,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,34,708 TAIF,1,0,DECCA 1226_TAIF,RadarInstance,1,SURFACE SEARCH (SS),1,9386,9388,309,357,0.4,0.5,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,34,708 TAIF,1,0,DECCA 1226_TAIF,RadarInstance,1,SURFACE SEARCH (SS),2,9386,9388,563,648,0.24,0.25,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,34,708 TAIF,1,0,DECCA 1226_TAIF,RadarInstance,1,SURFACE SEARCH (SS),3,9386,9388,1127,1297,0.9,1.1,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,187,P222 ZOUBIN,1,0,DECCA 1226_ZOUBIN,RadarInstance,1,SURFACE SEARCH (SS),1,9430,9433,295.5,310.5,0.04,0.05,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,187,P222 ZOUBIN,1,0,DECCA 1226_ZOUBIN,RadarInstance,1,SURFACE SEARCH (SS),2,9430,9433,598.5,613.5,0.24,0.25,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,187,P222 ZOUBIN,1,0,DECCA 1226_ZOUBIN,RadarInstance,1,SURFACE SEARCH (SS),3,9430,9433,1204.5,1219.5,0.9,1.1,,,,,
0,0,HENGAM,5,IRAN,Hostile ,SeaSurfacePlatformInstance,6,AMPHIBIOUS SUPPORT,SeaSurface,27,511 HENGAM,1,0,DECCA 1229_HENGAM,RadarInstance,1,NAVIGATION (NA),1,9420,9422,300.5,316,2.6,2.7,,,,,
0,0,HENGAM,5,IRAN,Hostile ,SeaSurfacePlatformInstance,6,AMPHIBIOUS SUPPORT,SeaSurface,28,512 LARAK,1,0,DECCA 1229_LARAK,RadarInstance,1,NAVIGATION (NA),1,9424,9428,300.5,316,2.6,2.7,,,,,
0,0,HENGAM,5,IRAN,Hostile ,SeaSurfacePlatformInstance,6,AMPHIBIOUS SUPPORT,SeaSurface,30,514 LAVAN,1,0,DECCA 1229_LAVAN,RadarInstance,1,NAVIGATION (NA),1,9434,9436,300.5,316,2.6,2.7,,,,,
0,0,HENGAM,5,IRAN,Hostile ,SeaSurfacePlatformInstance,6,AMPHIBIOUS SUPPORT,SeaSurface,29,513 TONB,1,0,DECCA 1229_TONB,RadarInstance,1,NAVIGATION (NA),1,9430,9432,300.5,316,2.6,2.7,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformClass,14,FRIGATE,SeaSurface,124, ,1,0,DRBV-15C,RadarClass,1,AIR SURVEILLANCE (AS),1,3010,3200,454,455,7.4,7.5,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformClass,14,FRIGATE,SeaSurface,124, ,1,0,DRBV-15C,RadarClass,1,AIR SURVEILLANCE (AS),2,3010,3200,909,910,14.9,15.1,,,,,
0,0,CASSARD,3,FRANCE,Friend ,SeaSurfacePlatformClass,14,FRIGATE,Seasurface,96, ,1,0,DRBV-26C ,RadarClass,1,NAVIGATION (NA),1,1250,1350,2197.802198,2247.19101,2.4,2.6,,,,,
0,0,CASSARD,3,FRANCE,Friend ,SeaSurfacePlatformClass,14,FRIGATE,Seasurface,96, ,1,0,DRBV-26C ,RadarClass,1,NAVIGATION (NA),2,1250,1350,2197.802198,2247.19101,128,132,,,,,
0,0,F-3000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,40,812 AL RIYADH,1,0,DRBV-26D_AL RIYADH,RadarInstance,1,AIR SURVEILLANCE (AS),1,1310,1360,2197.8,2247.191,2.49,2.51,,,,,
0,0,F-3000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,42,816 DAMMAN,1,0,DRBV-26D_DAMMAN,RadarInstance,1,EARLY WARNING (EW),1,1250,1280,2222,2223,2.49,2.51,,,,,
0,0,F-3000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,41,814 MAKKAH,1,0,DRBV-26D_MAKKAH,RadarInstance,1,AIR SURVEILLANCE (AS),1,1290,1310,2222,2223,2.49,2.51,,,,,
0,0,HORIZON,3,FRANCE,Friend ,SeaSurfacePlatformClass,10,DESTROYER,Seasurface,141, ,1,0,DRBV-27,RadarClass,1,AIR SURVEILLANCE (AS),1,1250,1370,210.5256,315.7884,19.2,20.2,,,,,
0,0,HORIZON,3,FRANCE,Friend ,SeaSurfacePlatformClass,10,DESTROYER,Seasurface,141, ,1,0,DRBV-27,RadarClass,1,AIR SURVEILLANCE (AS),2,1250,1370,210.5256,315.7884,19.2,20.2,,,,,
0,0,HORIZON,3,FRANCE,Friend ,SeaSurfacePlatformClass,10,DESTROYER,Seasurface,141, ,1,0,DRBV-27,RadarClass,1,AIR SURVEILLANCE (AS),3,1250,1370,421.0526,631.5788,38.4,40.4,,,,,
0,0,QAHIR,6,OMAN,Friend ,SeaSurfacePlatformClass,8,CORVETTE,Seasurface,204, ,1,0,DRBV-51C,RadarClass,1,AIR SURVEILLANCE (AS),1,5500,5800,466.2,479.616,0.55,0.65,,,,,
0,0,QAHIR,6,OMAN,Friend ,SeaSurfacePlatformClass,8,CORVETTE,Seasurface,204, ,1,0,DRBV-51C,RadarClass,1,AIR SURVEILLANCE (AS),2,5500,5800,495.0495,510.204,0.55,0.65,,,,,
0,0,QAHIR,6,OMAN,Friend ,SeaSurfacePlatformClass,8,CORVETTE,Seasurface,204, ,1,0,DRBV-51C,RadarClass,1,AIR SURVEILLANCE (AS),3,5500,5800,766.283,781.25,0.55,0.65,,,,,
0,0,QAHIR,6,OMAN,Friend ,SeaSurfacePlatformClass,8,CORVETTE,Seasurface,204, ,1,0,DRBV-51C,RadarClass,1,AIR SURVEILLANCE (AS),4,5500,5800,803.212,823.045,0.55,0.65,,,,,
0,0,QAHIR,6,OMAN,Friend ,SeaSurfacePlatformClass,8,CORVETTE,Seasurface,204, ,1,0,DRBV-51C,RadarClass,1,AIR SURVEILLANCE (AS),5,5500,5800,840.336,858.369,0.55,0.65,,,,,
0,0,QAHIR,6,OMAN,Friend ,SeaSurfacePlatformClass,8,CORVETTE,Seasurface,204, ,1,0,DRBV-51C,RadarClass,1,AIR SURVEILLANCE (AS),6,5500,5800,917.431,956.937,0.55,0.65,,,,,
0,0,QAHIR,6,OMAN,Friend ,SeaSurfacePlatformClass,8,CORVETTE,Seasurface,204, ,1,0,DRBV-51C,RadarClass,1,AIR SURVEILLANCE (AS),7,5500,5800,1398,1481.481,1.65,1.75,,,,,
0,0,QAHIR,6,OMAN,Friend ,SeaSurfacePlatformClass,8,CORVETTE,Seasurface,204, ,1,0,DRBV-51C,RadarClass,1,AIR SURVEILLANCE (AS),8,5500,5800,1626,1695,1.65,1.75,,,,,
0,0,QAHIR,6,OMAN,Friend ,SeaSurfacePlatformClass,8,CORVETTE,Seasurface,204, ,1,0,DRBV-51C,RadarClass,1,AIR SURVEILLANCE (AS),9,5500,5800,1724,1852,1.65,1.75,,,,,
0,0,QAHIR,6,OMAN,Friend ,SeaSurfacePlatformClass,8,CORVETTE,Seasurface,204, ,1,0,DRBV-51C,RadarClass,1,AIR SURVEILLANCE (AS),10,5500,5800,1961,2000,1.65,1.75,,,,,
0,0,QAHIR,6,OMAN,Friend ,SeaSurfacePlatformClass,8,CORVETTE,Seasurface,204, ,1,0,DRBV-51C,RadarClass,1,AIR SURVEILLANCE (AS),11,5500,5800,2273,2381,1.65,1.75,,,,,
0,0,QAHIR,6,OMAN,Friend ,SeaSurfacePlatformClass,8,CORVETTE,Seasurface,204, ,1,0,DRBV-51C,RadarClass,1,AIR SURVEILLANCE (AS),12,5500,5800,2777,2866,1.65,1.75,,,,,
0,0,SU-24,5,IRAN,Hostile ,AirPlatformClass,13,FIGHTER,Air,224, ,1,0,DROP KICK,RadarClass,1,AIRBORNE INTERCEPT (AI),1,9238,9252,988,990,3.9,4.1,,,,,
0,0,HORIZON,3,FRANCE,Friend ,SeaSurfacePlatformClass,10,DESTROYER,Seasurface,141, ,1,0,EMPAR,RadarClass,2,MULTI-FUNCTION (MF),1,5220,5880,99.9,100.1,9,11,,,,,
0,0,HORIZON,3,FRANCE,Friend ,SeaSurfacePlatformClass,10,DESTROYER,Seasurface,141, ,1,0,EMPAR,RadarClass,2,MULTI-FUNCTION (MF),2,5220,5880,99.9,100.1,69,71,,,,,
0,0,SAAB2000,8,SAUDI ARABIA,Friend,AirPlatformClass,2,AIR EW,Air,210, ,1,0,ERIEYE,RadarClass,1,SURFACE SEARCH (SS),1,3100,3300,50,100,0.9,1.1,,,,,
0,0,DELHI,4,INDIA,Friend ,SeaSurfacePlatformClass,10,DESTROYER,Seasurface,109, ,1,0,FREGAT-M2EM,RadarClass,1,MULTI-FUNCTION (MF),1,2700,3000,689.4,842.6,13,14,,,,,
25.918804,54.503598,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,219,SIRI CS SITE 2,0,0,FUNUNO_SIRI,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9376,9380,909,910,0.19,0.21,,,,,
27.385033,52.588664,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,72,ASUL CS SITE ,0,0,FURUNO_ASUL,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9430,9434,909,910,0.19,0.21,,,,,
24.877765,56.399699,CS SITE,6,OMAN,Friend ,GroundPlatformInstance,9,CS SITE,Ground,83,BUBA CS SITE ,0,0,FURUNO_BUBA,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9454,9458,1666,1667,0.6,1.2,,,,,
28.885115,50.834878,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,88,BUSH CS SITE 2,0,0,FURUNO_BUSH ,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9442,9446,526,527,0.07,0.09,,,,,
25.291239,60.610833,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,98,CHAB CS SITE ,0,0,FURUNO_CHAB,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9400,9404,1666,1667,0.6,1.2,,,,,
26.622091,55.848663,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,140,HENG CS SITE ,0,0,FURUNO_HENG ,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9388,9392,526,527,0.07,0.09,,,,,
27.043144,56.492507,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,142,HORM CS SITE ,0,0,FURUNO_HORM ,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9412,9416,909,910,0.19,0.21,,,,,
25.638382,57.763691,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,146,JASK CS SITE ,0,0,FURUNO_JASK ,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9382,9386,1666,1667,0.6,1.2,,,,,
27.817422,52.069812,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,153,KANG CS SITE ,0,0,FURUNO_KANG,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9436,9440,1666,1667,0.6,1.2,,,,,
29.213268,50.328645,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,156,KHAR CS SITE ,0,0,FURUNO_KHAR,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9448,9452,909,910,0.19,0.21,,,,,
26.523391,54.048464,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,163,KISH CS SITE 1,0,0,FURUNO_KISH,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9406,9410,526,527,0.07,0.09,,,,,
26.783821,57.028625,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,166,KUHE CS SITE ,0,0,FURUNO_KUHE ,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9394,9398,909,910,0.19,0.21,,,,,
25.834557,57.29843,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,167,KUMB CS SITE ,0,0,FURUNO_KUMB ,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9370,9374,526,527,0.07,0.09,,,,,
26.548449,55.32195,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,169,LARA CS SITE 2,0,0,FURUNO_LARA ,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9418,9422,1666,1667,0.6,1.2,,,,,
26.819164,53.355566,CS SITE,5,IRAN,Hostile ,GroundPlatformInstance,9,CS SITE,Ground,170,LAVA CS SITE 1,0,0,FURUNO_LAVA,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9424,9428,526,527,0.07,0.09,,,,,
24.410186,56.713363,CS SITE,6,OMAN,Friend ,GroundPlatformInstance,9,CS SITE,Ground,223,SOHA CS SITE ,0,0,FURUNO_SOHA,RadarInstance,1,COASTAL SURVEILLANCE (CS),1,9460,9464,526,527,0.07,0.09,,,,,
27.167485,56.151107,CSA-1,5,IRAN,Hostile ,GroundPlatformInstance,1,AD SITE,Ground,75,BAAB CSA-1 SITE,0,0,GIN SLING_BAAB,RadarInstance,1,MISSILE GUIDANCE (MG),1,2945,3000,398,402,0.35,0.45,,,,,
27.167485,56.151107,CSA-1,5,IRAN,Hostile ,GroundPlatformInstance,1,AD SITE,Ground,75,BAAB CSA-1 SITE,0,0,GIN SLING_BAAB,RadarInstance,1,MISSILE GUIDANCE (MG),2,3035,3090,398,402,0.35,0.45,,,,,
27.167485,56.151107,CSA-1,5,IRAN,Hostile ,GroundPlatformInstance,1,AD SITE,Ground,75,BAAB CSA-1 SITE,0,0,GIN SLING_BAAB,RadarInstance,1,MISSILE GUIDANCE (MG),3,2945,3000,798,802,1.2,1.3,,,,,
27.167485,56.151107,CSA-1,5,IRAN,Hostile ,GroundPlatformInstance,1,AD SITE,Ground,75,BAAB CSA-1 SITE,0,0,GIN SLING_BAAB,RadarInstance,1,MISSILE GUIDANCE (MG),4,3035,3090,798,802,1.2,1.3,,,,,
0,0,BARZAN,7,QATAR,Suspect,SeaSurfacePlatformClass,22,MISSILE CRAFT,SeaSurface,81, ,1,0,GOALKEEPER,RadarClass,1,FIRE CONTROL (FC),1,8400,9100,100,150,1.3,1.4,,,,,
0,0,ABU DHABI,9,UNITED ARAB EMIRATES,Friend,SeaSurfacePlatformClass,8,CORVETTE,SeaSurface,49, ,1,0,KRONOS 3D,RadarClass,1,MULTI-FUNCTION (MF),1,5200,5800,165,689,1.33,1.34,,,,,
0,0,FALAJ 2,9,UNITED ARAB EMIRATES,Friend,SeaSurfacePlatformClass,25,PATROL SHIP,SeaSurface,132, ,1,0,KRONOS 3D,RadarClass,1,MULTI-FUNCTION (MF),1,5200,5800,165,689,1.33,1.34,,,,,
0,0,IL-76,5,IRAN,Hostile ,AirPlatformClass,28,TRANSPORT,Air,143, ,1,0,KUPOL IL76M,RadarClass,1,NAVIGATION WEATHER (NW),1,9300,9400,1831,1835,2,2.2,,,,,
0,0,BADR,8,SAUDI ARABIA,Friend,SeaSurfacePlatformClass,8,CORVETTE,SeaSurface,78, ,1,0,MK-92,RadarClass,2,FIRE CONTROL (FC),1,9150,9250,277,278,0.4,0.5,,,,,
0,0,BADR,8,SAUDI ARABIA,Friend,SeaSurfacePlatformClass,8,CORVETTE,SeaSurface,78, ,1,0,MK-92,RadarClass,2,FIRE CONTROL (FC),2,9150,9250,555,556,0.2,0.3,,,,,
0,0,SH-3D,5,IRAN,Hostile ,AirPlatformClass,16,HELICOPTER,Air,213, ,1,0,MM/APS-705,RadarClass,1,SURFACE SEARCH (SS),1,9345,9405,383.1417,386.1,0.04,0.06,,,,,
0,0,SH-3D,5,IRAN,Hostile ,AirPlatformClass,16,HELICOPTER,Air,213, ,1,0,MM/APS-705,RadarClass,1,SURFACE SEARCH (SS),2,9345,9405,623.053,628.931,0.4,0.6,,,,,
0,0,SH-3D,5,IRAN,Hostile ,AirPlatformClass,16,HELICOPTER,Air,213, ,1,0,MM/APS-705,RadarClass,1,SURFACE SEARCH (SS),3,9345,9405,757.576,781.25,0.04,0.06,,,,,
0,0,SH-3D,5,IRAN,Hostile ,AirPlatformClass,16,HELICOPTER,Air,213, ,1,0,MM/APS-705,RadarClass,1,SURFACE SEARCH (SS),4,9345,9405,1515.1515,1562.5,0.4,0.6,,,,,
0,0,BARZAN,7,QATAR,Suspect,SeaSurfacePlatformClass,22,MISSILE CRAFT,SeaSurface,81, ,1,0,MRR-3D,RadarClass,2,MULTI-FUNCTION (MF),1,5200,5900,264,539,5,6,,,,,
0,0,QAHIR,6,OMAN,Friend ,SeaSurfacePlatformClass,8,CORVETTE,Seasurface,204, ,1,0,MW 08,RadarClass,2,MULTI-FUNCTION (MF),1,5250,5925,210.5256,315.7884,3.84,5.76,,,,,
0,0,BAYNUNAH,9,UNITED ARAB EMIRATES,Friend,SeaSurfacePlatformClass,25,PATROL SHIP,SeaSurface,82, ,1,0,NA-25/XM,RadarClass,1,FIRE CONTROL (FC),1,8800,8900,1818.182,2222.222,1.4,1.6,,,,,
0,0,AS-332,8,SAUDI ARABIA,Friend,AirPlatformClass,16,HELICOPTER  ,Air,70, ,1,0,ORB-32,RadarClass,1,SURFACE SEARCH (SS),1,9100,9500,833,834,0.24,0.26,,,,,
0,0,AS-332,8,SAUDI ARABIA,Friend,AirPlatformClass,16,HELICOPTER  ,Air,70, ,1,0,ORB-32,RadarClass,1,SURFACE SEARCH (SS),2,9100,9500,1666,1667,0.24,0.26,,,,,
0,0,AS-332,8,SAUDI ARABIA,Friend,AirPlatformClass,16,HELICOPTER  ,Air,70, ,1,0,ORB-32,RadarClass,1,SURFACE SEARCH (SS),3,9100,9500,3333,3334,0.24,0.26,,,,,
0,0,AS-332,8,SAUDI ARABIA,Friend,AirPlatformClass,16,HELICOPTER  ,Air,70, ,1,0,ORB-32,RadarClass,1,SURFACE SEARCH (SS),5,9100,9500,833,834,1.9,2.1,,,,,
0,0,AS-332,8,SAUDI ARABIA,Friend,AirPlatformClass,16,HELICOPTER  ,Air,70, ,1,0,ORB-32,RadarClass,1,SURFACE SEARCH (SS),6,9100,9500,1666,1667,1.9,2.1,,,,,
0,0,AS-332,8,SAUDI ARABIA,Friend,AirPlatformClass,16,HELICOPTER  ,Air,70, ,1,0,ORB-32,RadarClass,1,SURFACE SEARCH (SS),7,9100,9500,3333,3334,1.9,2.1,,,,,
0,0,DELHI,4,INDIA,Friend ,SeaSurfacePlatformClass,10,DESTROYER,Seasurface,109, ,1,0,RAWL02 MK3,RadarClass,2,AIR SURVEILLANCE (AS),1,1250,1350,900,1100,33.5,34.5,,,,,
0,0,DELHI,4,INDIA,Friend ,SeaSurfacePlatformClass,10,DESTROYER,Seasurface,109, ,1,0,RAWL02 MK3,RadarClass,2,AIR SURVEILLANCE (AS),2,1250,1350,1800,2200,65.5,66.5,,,,,
0,0,BAYANDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,8,CORVETTE,SeaSurface,39,81 BAYANDOR,1,0,RAY 1650_BAYANDOR,RadarInstance,3,NAVIGATION (NA),1,9360,9365,549.452,561.799,0.45,0.55,,,,,
0,0,BAYANDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,8,CORVETTE,SeaSurface,43,82 NAGHDI,1,0,RAY 1650_NAGHDI,RadarInstance,3,NAVIGATION (NA),1,9350,9355,549.452,561.799,0.45,0.55,,,,,
0,0,RAFALE,7,QATAR,Suspect,AirPlatformClass,13,FIGHTER,Air,205, ,1,0,RBE-2AA,RadarClass,1,MULTI-FUNCTION (MF),1,9500,9900,12,18,2.4,2.5,,,,,
0,0,RAFALE,7,QATAR,Suspect,AirPlatformClass,13,FIGHTER,Air,205, ,1,0,RBE-2AA,RadarClass,1,MULTI-FUNCTION (MF),2,9500,9900,32,64,3.9,4.1,,,,,
0,0,MIRAGE 2000,7,QATAR,Suspect,AirPlatformClass,13,FIGHTER,Air,177, ,1,0,RDM,RadarClass,1,MULTI-FUNCTION (MF),1,9500,9800,40,82,0.9,1.1,,,,,
0,0,MIRAGE 2000-9,9,UNITED ARAB EMIRATES,Friend,AirPlatformClass,13,FIGHTER,Air,178, ,1,0,RDY-2,RadarClass,1,MULTI-FUNCTION (MF),1,9500,9590,8,22,2.1,2.2,,,,,
0,0,THONDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,201,P313-7 ABSALAN,1,0,RM-1070A_ABSALAN,RadarInstance,1,NAVIGATION (NA),1,9404,9407,366.3,373.7,0.07,0.08,,,,,
0,0,THONDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,200,P313-6 DARA,1,0,RM-1070A_DARA,RadarInstance,1,NAVIGATION (NA),1,9400,9403,732.6,747.4,0.29,0.31,,,,,
0,0,THONDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,203,P313-9 GOLZARI,1,0,RM-1070A_GOLZARI,RadarInstance,1,NAVIGATION (NA),1,9424,9427,1466.19,1495.81,0.9,1.1,,,,,
0,0,THONDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,199,P313-5 HEJAT ZADEH,1,0,RM-1070A_HEJAT ZADEH,RadarInstance,1,NAVIGATION (NA),1,9396,9399,366.3,373.7,0.07,0.08,,,,,
0,0,THONDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,196,P313-2 KORD,1,0,RM-1070A_KORD,RadarInstance,1,NAVIGATION (NA),1,9384,9387,732.6,747.4,0.29,0.31,,,,,
0,0,THONDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,194,P313-1 MEHDAVI,1,0,RM-1070A_MEHDAVI,RadarInstance,1,NAVIGATION (NA),1,9380,9383,1466.19,1495.81,0.9,1.1,,,,,
0,0,THONDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,202,P313-8 RAHISI,1,0,RM-1070A_RAHISI,RadarInstance,1,NAVIGATION (NA),1,9412,9415,366.3,373.7,0.07,0.08,,,,,
0,0,THONDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,195,P313-10 SAHRABI,1,0,RM-1070A_SAHRABI,RadarInstance,1,NAVIGATION (NA),1,9428,9431,732.6,747.4,0.29,0.31,,,,,
0,0,THONDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,197,P313-3 SHAFIHI,1,0,RM-1070A_SHAFIHI,RadarInstance,1,NAVIGATION (NA),1,9388,9391,1466.19,1495.81,0.9,1.1,,,,,
0,0,THONDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,198,P313-4 TOWSALI,1,0,RM-1070A_TOWSALI,RadarInstance,1,NAVIGATION (NA),1,9392,9395,366.3,373.7,0.07,0.08,,,,,
